job_title,job_category,required_skills,job_id,shop_type,salary_per_day,salary_type,number_of_openings,max_distance_km,retailer_verified,job_status,is_blocked,shift_type,working_days,seasonal_job,season_name,combined_text,shop_name,address_line,area,city,state,pincode,latitude,longitude
sales executive - wholesale,sales,"customer interaction, sales, communication skills, stock handling",684a5a8d-7176-4904-8e53-da2499c80754,parts supplier,400,daily,1,2,True,approved,False,evening,weekdays,False,none,"sales executive - wholesale customer interaction, sales, communication skills, stock handling sales parts supplier evening weekdays",,,,,,,,
sales executive - wholesale,sales,"customer interaction, sales, communication skills, stock handling",b963c931-cb1c-4b48-af32-8e5f138ed9cf,parts supplier,450,daily,3,5,True,approved,False,evening,weekdays,False,none,"sales executive - wholesale customer interaction, sales, communication skills, stock handling sales parts supplier evening weekdays",,,,,,,,
sales executive - wholesale,sales,"customer interaction, sales, communication skills, stock handling",29d442b2-f533-4ec3-ae8c-576269e70ccb,supermarket,300,daily,10,10,True,approved,False,holiday,weekends,True,festival,"sales executive - wholesale customer interaction, sales, communication skills, stock handling sales supermarket holiday weekends",,,,,,,,
sales executive - wholesale,sales,"customer interaction, sales, communication skills, stock handling",9ab31005-57dc-4831-9571-fa838615137c,petrol pump,300,daily,3,10,True,approved,False,evening+holiday,weekdays+holidays,True,exam_break,"sales executive - wholesale customer interaction, sales, communication skills, stock handling sales petrol pump evening+holiday weekdays+holidays",,,,,,,,
admin assistant,retail assistant,"store assistance, inventory support, multitasking, shelf arrangement",92aeb56a-fadb-4c48-916e-e82e500af456,clothing store,350,daily,12,8,True,approved,False,holiday,weekends,False,none,"admin assistant store assistance, inventory support, multitasking, shelf arrangement retail assistant clothing store holiday weekends",,,,,,,,
admin assistant,retail assistant,"store assistance, inventory support, multitasking, shelf arrangement",88d4569c-af57-4157-8378-24f8a2112a16,bakery,450,daily,3,8,True,approved,False,evening,weekdays,True,onam,"admin assistant store assistance, inventory support, multitasking, shelf arrangement retail assistant bakery evening weekdays",,,,,,,,
admin assistant,retail assistant,"store assistance, inventory support, multitasking, shelf arrangement",ea68b7d0-6977-4d85-a199-cd1f9fddd20b,petrol pump,300,daily,12,5,True,approved,False,evening,weekdays,True,summer,"admin assistant store assistance, inventory support, multitasking, shelf arrangement retail assistant petrol pump evening weekdays",,,,,,,,
data scientist assistant manager,retail assistant,"inventory support, store assistance, shelf arrangement",0470bc71-1238-4348-9340-73d08e8cea26,petrol pump,450,daily,2,8,True,approved,False,evening+holiday,weekdays+holidays,False,none,"data scientist assistant manager inventory support, store assistance, shelf arrangement retail assistant petrol pump evening+holiday weekdays+holidays",,,,,,,,
data scientist assistant manager,retail assistant,"inventory support, store assistance, shelf arrangement",ece292eb-ac12-4cbb-80ee-812cfbc52c0c,clothing store,350,daily,12,2,True,approved,False,evening,weekdays,True,festival,"data scientist assistant manager inventory support, store assistance, shelf arrangement retail assistant clothing store evening weekdays",,,,,,,,
account executive,accounting,"data entry, record maintenance, basic accounting, excel basics",91e7b460-215d-47bd-9fc5-d51502a29a6e,parts supplier,300,daily,10,3,True,approved,False,holiday,weekends,False,none,"account executive data entry, record maintenance, basic accounting, excel basics accounting parts supplier holiday weekends",,,,,,,,
account executive,accounting,"data entry, record maintenance, basic accounting, excel basics",8acc24be-7ae8-4b46-9dd7-771787815325,supermarket,450,daily,3,10,True,approved,False,evening+holiday,weekdays+holidays,True,festival,"account executive data entry, record maintenance, basic accounting, excel basics accounting supermarket evening+holiday weekdays+holidays",,,,,,,,
"assistant, operations",retail assistant,"multitasking, inventory support, shelf arrangement, store assistance",bb8fee5a-6e92-4004-829b-350d399926b8,bakery,400,daily,10,8,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"assistant, operations multitasking, inventory support, shelf arrangement, store assistance retail assistant bakery evening+holiday weekdays+holidays",,,,,,,,
"assistant, operations",retail assistant,"multitasking, inventory support, shelf arrangement, store assistance",7aafca85-c2f7-429b-a57d-a079762e6de7,bakery,450,daily,1,2,True,approved,False,holiday,weekends,True,summer,"assistant, operations multitasking, inventory support, shelf arrangement, store assistance retail assistant bakery holiday weekends",,,,,,,,
internship for account,accounting,"record maintenance, data entry, basic accounting, excel basics",e50d1c36-6bb4-4c7b-82d2-21edfdb9a2be,petrol pump,300,daily,1,5,True,approved,False,evening,weekdays,False,none,"internship for account record maintenance, data entry, basic accounting, excel basics accounting petrol pump evening weekdays",,,,,,,,
junior account executive,accounting,"data entry, excel basics, basic accounting, record maintenance",e42bfc65-d318-46a2-a429-f675c2e6926e,clothing store,300,daily,2,3,True,approved,False,evening,weekdays,True,festival,"junior account executive data entry, excel basics, basic accounting, record maintenance accounting clothing store evening weekdays",,,,,,,,
junior account executive,accounting,"data entry, excel basics, basic accounting, record maintenance",bcf273ad-19cf-4d7e-a13e-21e994f96470,parts supplier,400,daily,5,5,True,approved,False,holiday,weekdays+holidays,True,festival,"junior account executive data entry, excel basics, basic accounting, record maintenance accounting parts supplier holiday weekdays+holidays",,,,,,,,
junior account executive,accounting,"data entry, excel basics, basic accounting, record maintenance",b4bb55fd-43b1-45b8-a0bb-b6bc2d5a4aac,bakery,400,daily,5,2,True,approved,False,holiday,weekends,True,summer,"junior account executive data entry, excel basics, basic accounting, record maintenance accounting bakery holiday weekends",,,,,,,,
financial accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",70dfb6b8-2164-494c-b24a-adeed2731bf7,parts supplier,450,daily,3,5,True,approved,False,evening,weekdays,True,festival,"financial accountant data entry, excel basics, basic accounting, record maintenance accounting parts supplier evening weekdays",,,,,,,,
financial accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",aebc35f1-2cfd-4373-82b4-143603d167ff,bakery,450,daily,1,5,True,approved,False,holiday,weekends,False,none,"financial accountant data entry, excel basics, basic accounting, record maintenance accounting bakery holiday weekends",,,,,,,,
financial accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",7a6efed3-639f-4f34-a90d-71910a53244a,parts supplier,450,daily,5,3,True,approved,False,evening+holiday,weekends,True,christmas,"financial accountant data entry, excel basics, basic accounting, record maintenance accounting parts supplier evening+holiday weekends",,,,,,,,
financial accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",36bb086b-eaa0-4a11-b0ae-bbe04508900c,bakery,350,daily,10,5,True,approved,False,evening+holiday,weekdays+holidays,True,summer,"financial accountant data entry, excel basics, basic accounting, record maintenance accounting bakery evening+holiday weekdays+holidays",,,,,,,,
internship (accounting/procurement),accounting,"data entry, excel basics, record maintenance, basic accounting",62c4e13c-97f0-4e5b-8366-b3815e981cd4,clothing store,400,daily,3,2,True,approved,False,evening,weekdays,False,none,"internship (accounting/procurement) data entry, excel basics, record maintenance, basic accounting accounting clothing store evening weekdays",,,,,,,,
internship (accounting/procurement),accounting,"data entry, excel basics, record maintenance, basic accounting",9124622e-009c-455d-8866-c0ef890d7212,parts supplier,450,daily,1,10,True,approved,False,evening,weekdays,False,none,"internship (accounting/procurement) data entry, excel basics, record maintenance, basic accounting accounting parts supplier evening weekdays",,,,,,,,
internship (accounting/procurement),accounting,"data entry, excel basics, record maintenance, basic accounting",b98c3010-7584-480f-b134-fb9b18e2c4c0,parts supplier,450,daily,12,5,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"internship (accounting/procurement) data entry, excel basics, record maintenance, basic accounting accounting parts supplier evening+holiday weekdays+holidays",,,,,,,,
sales admin (fresh graduate / bukit indah / taman tun aminah / taman u),sales,"sales, customer interaction, communication skills, stock handling",4b272c35-0f1b-47d6-837c-3f8c03f0eeec,supermarket,400,daily,12,8,True,approved,False,evening,weekdays,False,none,"sales admin (fresh graduate / bukit indah / taman tun aminah / taman u) sales, customer interaction, communication skills, stock handling sales supermarket evening weekdays",,,,,,,,
sales admin (fresh graduate / bukit indah / taman tun aminah / taman u),sales,"sales, customer interaction, communication skills, stock handling",5f9c4f3e-f0ee-4d69-be35-d01eed4dd4e1,petrol pump,350,daily,12,2,True,approved,False,evening,weekdays,True,christmas,"sales admin (fresh graduate / bukit indah / taman tun aminah / taman u) sales, customer interaction, communication skills, stock handling sales petrol pump evening weekdays",,,,,,,,
sales admin (fresh graduate / bukit indah / taman tun aminah / taman u),sales,"sales, customer interaction, communication skills, stock handling",962b5900-4ba9-4acf-899e-a1f396e93fa5,clothing store,400,daily,1,3,True,approved,False,holiday,weekends,True,onam,"sales admin (fresh graduate / bukit indah / taman tun aminah / taman u) sales, customer interaction, communication skills, stock handling sales clothing store holiday weekends",,,,,,,,
sales admin (fresh graduate / bukit indah / taman tun aminah / taman u),sales,"sales, customer interaction, communication skills, stock handling",406fe06d-fcd6-46e2-b636-29b879f539ac,retail shop,300,daily,3,2,True,approved,False,evening,weekdays,True,summer,"sales admin (fresh graduate / bukit indah / taman tun aminah / taman u) sales, customer interaction, communication skills, stock handling sales retail shop evening weekdays",,,,,,,,
admin assistant,retail assistant,"shelf arrangement, inventory support, multitasking",d2c58810-d39a-4462-b356-2077f72dc49f,parts supplier,350,daily,10,2,True,approved,False,evening+holiday,weekdays+holidays,False,none,"admin assistant shelf arrangement, inventory support, multitasking retail assistant parts supplier evening+holiday weekdays+holidays",,,,,,,,
admin assistant,retail assistant,"shelf arrangement, inventory support, multitasking",19122907-0bf1-43c8-aa8f-bc650c9eeb86,parts supplier,300,daily,7,10,True,approved,False,holiday,weekdays+holidays,True,christmas,"admin assistant shelf arrangement, inventory support, multitasking retail assistant parts supplier holiday weekdays+holidays",,,,,,,,
